개방자치단체코드,관리번호,영업상태명,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,좌표정보(X),좌표정보(Y)
3010000,3010000-103-1999-11766,폐업,83.23,100846,서울특별시 중구 을지로3가 296-1번지 ,,,보림,199267.4789,451500.9779
3010000,3010000-103-1999-11785,폐업,134.56,100300,서울특별시 중구 초동 21-1번지 ,,,단비단란주점,199220.3243,451420.4332
3010000,3010000-103-1999-11789,영업/정상,134.09,100868,서울특별시 중구 황학동 1-0번지 ,서울특별시 중구 마장로9길 49 (황학동),4571,캐슬노래주점,201628.0538,452025.5261
3010000,3010000-103-1999-11897,폐업,91.36,100180,서울특별시 중구 다동 188-0번지 ,,,바나나,,
3010000,3010000-103-1999-11912,폐업,132.3,100080,서울특별시 중구 북창동 1-2번지 ,,,멤버스,198051.6507,451269.9284
3010000,3010000-103-1999-11923,폐업,66.12,100200,서울특별시 중구 삼각동 36-3번지 ,,,칼립소,198532.8356,451775.8344
3010000,3010000-103-1999-11935,폐업,719.85,100809,서울특별시 중구 명동2가 31-1번지 ,,,명동로마,198619.3882,451135.7403
3010000,3010000-103-1999-11943,폐업,50.65,100330,서울특별시 중구 주교동 122-4번지 ,,,가락,199778.4621,451792.7299
3010000,3010000-103-1999-11955,폐업,57.68,100080,서울특별시 중구 북창동 71-4번지 ,,,블란서,197953.411,451119.8715
3010000,3010000-103-1999-11989,폐업,65.83,100191,서울특별시 중구 을지로1가 188-3번지 ,,,충무,198113.3707,451483.3
3010000,3010000-103-1999-11999,폐업,121.22,100869,서울특별시 중구 황학동 717-0번지 ,,,주유소단란주점,201724.04,451533.9116
3010000,3010000-103-1999-12015,폐업,58.37,100013,서울특별시 중구 충무로3가 57-11번지 ,,,세븐,199230.8786,451126.5707
3010000,3010000-103-1999-12024,폐업,99.41,100290,서울특별시 중구 예관동 70-27번지 ,,,클럽아이,199810.5918,451300.5978
3010000,3010000-103-1999-12152,폐업,77.93,100450,서울특별시 중구 신당동 100-3번지 ,,,캐빈,201397.8563,451435.4905
3010000,3010000-103-1999-12157,폐업,94.5,100865,서울특별시 중구 태평로2가 333-3번지 ,,,태평양,197814.5725,451260.2318
3010000,3010000-103-1999-12173,폐업,35.97,100864,서울특별시 중구 태평로2가 23-0 ,서울특별시 중구 소공로 119 (태평로2가),4525,르캬바레시떼,197979.0212,451376.7834
3010000,3010000-103-1999-12189,폐업,122.8,100814,서울특별시 중구 서소문동 93-0번지 ,,,라스베가스,197787.1268,451246.8127
3010000,3010000-103-1999-12192,폐업,59.56,100876,서울특별시 중구 회현동2가 2-1번지 ,,,숲속의빈터,,
3010000,3010000-103-1999-12195,폐업,141.28,100070,서울특별시 중구 소공동 80-0번지 복창빌딩 ,서울특별시 중구 남대문로7길 29 (소공동,복창빌딩),4532,단란주점,198181.0657
3010000,3010000-103-1999-12213,폐업,75.01,100863,서울특별시 중구 충무로4가 32-16번지 ,,,애리단란,199606.1113,451137.8958
3010000,3010000-103-1999-12258,폐업,53.83,100845,서울특별시 중구 을지로2가 148-1번지 150동 2호,,,무랑루즈,,
3010000,3010000-103-1999-12289,폐업,37.76,100180,서울특별시 중구 다동 192-1번지 2 ,,,마카오,,
3010000,3010000-103-1999-12338,폐업,113.75,100272,서울특별시 중구 필동2가 13-2번지 ,,,투나이트,,
3010000,3010000-103-1999-12350,폐업,48.42,100180,서울특별시 중구 다동 192-1번지 2 ,,,테크노,,
3010000,3010000-103-1999-12359,폐업,56.1,100230,서울특별시 중구 수표동 11-8번지 2층 ,,,창원,199026.5803,451709.1746
3010000,3010000-103-1999-12377,폐업,82.98,100080,서울특별시 중구 북창동 71-2번지 ,,,골든벨2,197945.5493,451122.4688
3010000,3010000-103-1999-12413,폐업,30.01,100842,서울특별시 중구 을지로1가 37-0 지상3층,서울특별시 중구 을지로1길 15 (을지로1가,지상3층),4523,단란주점,198139.29
3010000,3010000-103-1999-12420,폐업,82.78,100170,서울특별시 중구 무교동 12-1번지 ,,,뉴보물섬,198117.5253,451757.6239
3010000,3010000-103-1999-12439,폐업,141.91,100101,서울특별시 중구 태평로1가 31-19번지 ,,,금강산,198035.465,451682.9081
3010000,3010000-103-1999-12440,폐업,36.4,100869,서울특별시 중구 황학동 657-6번지 ,,,만남,201797.6608,451600.7621
3010000,3010000-103-2000-12553,폐업,90.42,100819,서울특별시 중구 신당동 150-2,서울특별시 중구 퇴계로 452 (신당동),,영이주점,201851.8802,451448.701
3010000,3010000-103-2000-12575,폐업,50.78,100869,서울특별시 중구 황학동 703-1번지 ,,,테킬라,201762.7658,451528.7024
3010000,3010000-103-2000-12600,폐업,105.6,100094,서울특별시 중구 남대문로4가 20-60번지 ,,,라이트단란주점,197846.4479,450872.5889
3010000,3010000-103-2000-12650,폐업,94.45,100851,서울특별시 중구 을지로6가 18-53번지 ,,,Y2K,200525.6479,451599.5573
3010000,3010000-103-2000-12710,폐업,93.37,100411,서울특별시 중구 광희동1가 187-2번지 지하1층 ,,,타운,200511.77,451411.7254
3010000,3010000-103-2000-12746,폐업,41.05,100864,서울특별시 중구 태평로2가 69-1번지 ,,,카사,197904.6111,451181.56
3010000,3010000-103-2000-12766,폐업,134.1,100300,서울특별시 중구 초동 21-2번지 지하1층 ,,,블루단란주점,199226.8476,451398.6012
3010000,3010000-103-2000-12779,폐업,75.03,100080,서울특별시 중구 북창동 99-3번지 ,,,S클럽,197947.6512,451086.9598
3010000,3010000-103-2000-12842,폐업,51.26,100080,서울특별시 중구 북창동 19-6번지 ,,,비엠,197911.0953,451167.0272
3010000,3010000-103-2000-12845,폐업,54.54,100864,서울특별시 중구 태평로2가 68-2번지 2층 ,,,C.N.N,197915.7982,451231.3886
3010000,3010000-103-2000-12849,폐업,7.8,100080,서울특별시 중구 북창동 90-3번지 ,,,폭소,198022.5125,451148.5644
3010000,3010000-103-2000-12880,폐업,104.08,100854,서울특별시 중구 입정동 263-1번지 ,,,칼튼단란주점,199134.9175,451720.262
3010000,3010000-103-2000-12887,폐업,70.84,100080,서울특별시 중구 북창동 136-0번지 ,,,세븐클럽,197959.7815,450999.0984
3010000,3010000-103-2000-12908,폐업,45.71,100180,서울특별시 중구 다동 192-1번지 ,,,블루문,,
3010000,3010000-103-2000-12918,폐업,46.21,100861,서울특별시 중구 충무로2가 50-3번지 ,,,보성,199055.7048,451096.008
3010000,3010000-103-2000-12971,폐업,45.08,100011,서울특별시 중구 충무로1가 22-15번지 ,,,잉카,198458.7383,451014.918
3010000,3010000-103-2000-12976,폐업,82.18,100846,서울특별시 중구 을지로3가 95-6번지 ,,,명동골뱅이,199191.8192,451636.2753
3010000,3010000-103-2000-12987,폐업,104.77,100180,서울특별시 중구 다동 114-0번지 ,,,웰빙오페라노래방주점,198342.2791,451614.0686
3010000,3010000-103-2000-12992,폐업,143.94,100195,서울특별시 중구 을지로5가 40-3번지 ,,,엠폴리스,200243.5753,451678.9077
3010000,3010000-103-2000-12996,폐업,76.76,100080,서울특별시 중구 북창동 66-0번지 ,,,상록수,197967.2181,451154.2831
3010000,3010000-103-2000-13026,폐업,18.63,100876,서울특별시 중구 회현동2가 8-4번지 ,,,죠이,,
3010000,3010000-103-2000-13042,폐업,91.34,100015,서울특별시 중구 충무로5가 8-6번지 ,,,리즈,200017.7233,451193.2653
3010000,3010000-103-2000-13043,폐업,42.1,100861,서울특별시 중구 충무로2가 50-3번지 외1 ,,,비어타운,199055.7048,451096.008
3010000,3010000-103-2000-13053,폐업,76.03,100864,서울특별시 중구 태평로2가 68-6번지 ,서울특별시 중구 남대문로1길 43, 4층 (태평로2가),4526,단란주점,197916.1729
3010000,3010000-103-2000-13098,폐업,123.75,100080,서울특별시 중구 북창동 111-2번지 ,,,쇼2000,197975.5428,451036.1263
3010000,3010000-103-2000-13139,폐업,101.73,100195,서울특별시 중구 을지로5가 79-1번지 지상3층 ,,,스카이팡팡,200248.4836,451534.2248
3010000,3010000-103-2000-13164,폐업,94.66,100866,서울특별시 중구 필동1가 21-11번지 ,,,위드,199199.3807,450953.8125
3010000,3010000-103-2000-13183,폐업,61.4,100180,서울특별시 중구 다동 120-0번지 2층 ,,,발리섬,198319.0868,451637.8829
3010000,3010000-103-2000-13186,폐업,55.75,100080,서울특별시 중구 북창동 77-2번지 1층 ,,,요꼬하마,197985.7393,451123.9521
3010000,3010000-103-2000-13196,폐업,51.7,100180,서울특별시 중구 다동 164-1번지 ,,,오아시스노래천국주점,198212.6554,451688.0989
3010000,3010000-103-2000-13211,폐업,142,100080,서울특별시 중구 북창동 63-0번지 ,,,화이트하우스,197963.4802,451166.9203
3010000,3010000-103-2000-13226,폐업,97.39,100180,서울특별시 중구 다동 185-1번지 외1필지 ,,,캔디노래방주점,,
3010000,3010000-103-2000-13228,폐업,99,100195,서울특별시 중구 을지로5가 19-13번지 지하1층 ,,,그린단란주점,200035.5553,451655.6115
3010000,3010000-103-2000-13229,폐업,72,100093,서울특별시 중구 남대문로3가 86-0번지 지하1층 ,,,홀인원,197966.064,450990.3489
3010000,3010000-103-2000-13231,폐업,30.75,100864,서울특별시 중구 태평로2가 68-9번지 ,,,뉴오사카,197897.9,451220.481
3010000,3010000-103-2000-13234,폐업,67.7,100170,서울특별시 중구 무교동 12-1번지 ,,,보물섬,198117.5253,451757.6239
3010000,3010000-103-2000-13342,폐업,90.17,100210,서울특별시 중구 수하동 40-2번지 ,,,보물성 비지니스,198537.6344,451684.5041
3010000,3010000-103-2000-13365,폐업,52.5,100080,서울특별시 중구 북창동 98-0번지 ,,,아시아나비지니스,197945.8254,451102.6517
3010000,3010000-103-2000-13368,폐업,26.04,100180,서울특별시 중구 다동 59-2번지 ,,,웨스턴,198261.9122,451724.1258
3010000,3010000-103-2000-13371,폐업,35,100080,서울특별시 중구 북창동 94-10번지 1층 ,,,에쿠스,197971.2415,451117.83
3010000,3010000-103-2000-13388,폐업,97.35,100180,서울특별시 중구 다동 188-0번지 ,,,월드컵,,
3010000,3010000-103-2000-13389,폐업,30.9,100864,서울특별시 중구 태평로2가 69-6번지 ,,,샤넬,197885.4184,451144.2217
3010000,3010000-103-2000-13390,영업/정상,122.47,100842,서울특별시 중구 을지로1가 32번지 지하2층 ,서울특별시 중구 남대문로9길 51 (을지로1가,지하2층),4523,198118.8801,451614.3629
3010000,3010000-103-2000-13391,영업/정상,102.23,100080,서울특별시 중구 북창동 20-3번지 지상2층 ,,,김미,197911.394,451104.0823
3010000,3010000-103-2000-13392,폐업,,100300,서울특별시 중구 초동 55-0번지 지하1층 ,,,n-Bar(엔 바),199236.8027,451256.5542
3010000,3010000-103-2001-13422,폐업,71.79,100080,서울특별시 중구 북창동 1-2 지하1층 ,서울특별시 중구 세종대로18길 28 (북창동,지하1층),4526,단란주점,198051.6507
3010000,3010000-103-2001-13432,폐업,143.55,100819,서울특별시 중구 신당동 110-1번지 외2 ,,,해룡,201433.0322,451425.4797
3010000,3010000-103-2001-13444,폐업,65.9,100043,서울특별시 중구 남산동3가 13-4번지 ,,,스팅,198770.9135,450948.789
3010000,3010000-103-2001-13451,폐업,68.3,100101,서울특별시 중구 태평로1가 31-28번지 외1 ,,,파라다이스,198012.3185,451664.688
3010000,3010000-103-2001-13464,폐업,38.9,100080,서울특별시 중구 북창동 19-3번지 ,,,씨애로,197913.8058,451155.4175
3010000,3010000-103-2001-13499,폐업,91.94,100819,서울특별시 중구 신당동 140-4번지 ,,,앗싸,201691.9031,451465.6573
3010000,3010000-103-2001-13500,폐업,77.34,100180,서울특별시 중구 다동 97-0번지 ,,,비지니스클럽,198300.0223,451702.5462
3010000,3010000-103-2001-13544,폐업,126.56,100080,서울특별시 중구 북창동 136-0 ,서울특별시 중구 남대문로1길 2 (북창동),4526,빅맨,197959.7815,450999.0984
3010000,3010000-103-2001-13578,폐업,105.34,100080,서울특별시 중구 북창동 93-3 지하1층,서울특별시 중구 남대문로5길 9 (북창동,지하1층),4526,단란주점,198063.009
3010000,3010000-103-2001-13595,폐업,57.03,100013,서울특별시 중구 충무로3가 59-11번지 ,,,뉴시티단란주점,199119.114,451114.4484
3010000,3010000-103-2001-13596,폐업,88.8,100230,서울특별시 중구 수표동 11-7번지 ,,,일번지,199049.026,451709.7661
3010000,3010000-103-2001-13607,폐업,73.48,100871,서울특별시 중구 황학동 2494-0번지 ,,,태양,201983.4071,451465.9655
3010000,3010000-103-2001-13672,폐업,82.5,100093,서울특별시 중구 남대문로3가 92-1번지 ,,,노래하는메종,198021.3689,451006.2741
3010000,3010000-103-2001-13678,폐업,87.66,100180,서울특별시 중구 다동 58-1번지 6층 ,,,월드컵,198264.7839,451746.9218
3010000,3010000-103-2001-13734,폐업,91.5,100070,서울특별시 중구 소공동 117-0번지 지하2층 ,,,로마,198044.4609,451205.8535
3010000,3010000-103-2001-13786,폐업,72.72,100102,서울특별시 중구 태평로2가 362-1번지 3.4층 ,,,체어,197853.3436,451355.3346
3010000,3010000-103-2001-13791,폐업,65,100080,서울특별시 중구 북창동 81-0번지 ,,,오월,197993.3448,451148.9612
3010000,3010000-103-2001-13792,폐업,118.2,100845,서울특별시 중구 을지로2가 199-7번지 ,,,만남노래광장,198515.4509,451503.5225
3010000,3010000-103-2001-13806,폐업,40.22,100180,서울특별시 중구 다동 166-0번지 2층 ,,,카사노바,198217.3092,451709.931
3010000,3010000-103-2001-13863,폐업,45.06,100340,서울특별시 중구 산림동 192-3번지 ,,,늘벗,199585.101,451787.8818
3010000,3010000-103-2001-13952,폐업,38.02,100080,서울특별시 중구 북창동 99-3번지 ,,,여인천하,197947.6512,451086.9598
3010000,3010000-103-2001-13978,폐업,77.75,100870,서울특별시 중구 황학동 809-0번지 2층 ,,,토마토,201978.0741,451518.3053
3010000,3010000-103-2001-13979,폐업,110.5,100180,서울특별시 중구 다동 97-0번지 ,,,카바나,198300.0223,451702.5462
3010000,3010000-103-2001-13980,폐업,145.81,100011,서울특별시 중구 충무로1가 24-1번지 밀리오레 지상9층 ,,,밀리오레 스타디움,198562.6327,450975.1164
3010000,3010000-103-2001-13982,폐업,81.1,100093,서울특별시 중구 남대문로3가 94번지 외 3필지 지상2층 ,,,황궁단란주점,198037.3385,451010.5466
3010000,3010000-103-2001-13983,폐업,88.8,100230,서울특별시 중구 수표동 11-7번지 지하1층 ,,,일번지,199049.026,451709.7661
3010000,3010000-103-2001-13984,폐업,57.03,100013,서울특별시 중구 충무로3가 59-11번지 청운빌딩 지상2층 ,,,에이전트,199119.114,451114.4484
3010000,3010000-103-2001-13985,폐업,78.89,100813,서울특별시 중구 서소문동 48-2 지하1층,서울특별시 중구 서소문로 113 (서소문동,지하1층),4515,단란주점,197590.7511
3010000,3010000-103-2001-13986,폐업,82.39,100842,서울특별시 중구 을지로1가 37-0번지 (지하1층) ,,,쉼터,198139.29,451612.4388
3010000,3010000-103-2001-13987,폐업,38.98,100094,서울특별시 중구 남대문로4가 18-4번지 지상2층 ,,,현단란주점,197909.3689,450891.1313
3010000,3010000-103-2002-00001,폐업,141.9,100080,서울특별시 중구 북창동 134-1번지 (4층) ,,,샤롯데,197960.9876,451009.7108
3010000,3010000-103-2002-00002,폐업,93.49,100080,서울특별시 중구 북창동 90-3번지 지상 2층 ,,,드림포트,198022.5125,451148.5644
3010000,3010000-103-2002-00003,폐업,60.13,100080,서울특별시 중구 북창동 104-2 지상1, 2층,서울특별시 중구 세종대로12길 27 (북창동,지상1,U,02:00.0
3010000,3010000-103-2002-00004,폐업,128.54,100861,서울특별시 중구 충무로2가 49-6번지 지하1층 ,,,투피스,199062.6894,451135.4237
3010000,3010000-103-2002-00005,폐업,59.5,100080,서울특별시 중구 북창동 19-1번지 ,,,모아노래하우스,197915.928,451177.4402
3010000,3010000-103-2002-00006,폐업,140,100180,서울특별시 중구 다동 134-1,서울특별시 중구 다동길 24-3 (다동),4522,노래전당,198231.8031,451689.8223
3010000,3010000-103-2002-00007,폐업,69,100070,서울특별시 중구 소공동 81번지 소공빌딩 지상1층 ,,,카사불랑카,198164.8147,451278.9014
3010000,3010000-103-2002-00008,폐업,121.55,100170,서울특별시 중구 무교동 21-3번지 지상2층 ,,,거목,198109.6173,451640.774
3010000,3010000-103-2002-00009,폐업,95.8,100411,서울특별시 중구 광희동1가 191번지 지하1층 ,,,첼로,200526.2174,451373.8233
3010000,3010000-103-2002-00010,폐업,72.43,100015,서울특별시 중구 충무로5가 20-26번지 2층 ,,,공주,199900.1281,451160.6098
3010000,3010000-103-2002-00011,폐업,198.56,100080,서울특별시 중구 북창동 12-1번지 3층 ,,,시카고,198018.6799,451207.7298
3010000,3010000-103-2002-00012,폐업,44.9,100411,서울특별시 중구 광희동1가 175-2번지 3층 ,서울특별시 중구 마른내로 163 (광희동1가,3층),4561,단란주점,200477.2503
3010000,3010000-103-2002-00014,폐업,59.1,100093,서울특별시 중구 남대문로3가 87-3번지 2층 ,,,신성,197972.9619,450992.6509
3010000,3010000-103-2002-00015,폐업,131.84,100861,서울특별시 중구 충무로2가 66-9번지 (2층) ,,,(주)명동프리엠,198640.6596,451053.3799
3010000,3010000-103-2002-00016,폐업,103.93,100080,서울특별시 중구 북창동 118번지 (1층) ,,,로마,197958.2625,451056.1464
3010000,3010000-103-2002-00017,폐업,86,100800,서울특별시 중구 남대문로5가 63-11번지 지하1층 ,서울특별시 중구 세종대로 5, 지하1층 (남대문로5가),4512,단란주점,197503.7803
3010000,3010000-103-2002-00018,영업/정상,136.5,100871,서울특별시 중구 황학동 2491-0 (지하1층),서울특별시 중구 난계로11길 9 (황학동,(지하1층)),4575,201955.0531,451493.9399
3010000,3010000-103-2002-00019,폐업,146.8,100015,서울특별시 중구 충무로5가 78-1번지 (지하1층) ,,,동경라이브바,199780.0534,451065.8312
3010000,3010000-103-2002-00020,폐업,56.03,100021,서울특별시 중구 명동1가 45-1번지 (3층) ,,,유스,198556.1416,451362.7705
3010000,3010000-103-2002-00021,폐업,36.4,100411,서울특별시 중구 광희동1가 189-2번지 (2층) ,,,줄까 말까,200505.5608,451371.4501
3010000,3010000-103-2002-00022,폐업,36.4,100869,서울특별시 중구 황학동 657-6번지 (지하1층) ,,,만남,201797.6608,451600.7621
3010000,3010000-103-2003-00001,폐업,118.63,100864,서울특별시 중구 태평로2가 69-6번지 (4층) ,,,비엔나,197885.4184,451144.2217
3010000,3010000-103-2003-00002,폐업,66.46,100101,서울특별시 중구 태평로1가 31-28 (지하1층),서울특별시 중구 무교로 17-27 (태평로1가,(지하1층)),4520,단란주점,198012.3185
3010000,3010000-103-2003-00003,폐업,51,100848,서울특별시 중구 을지로4가 182-1 (1층) ,서울특별시 중구 창경궁로 40-5 (을지로4가,(1층)),4547,단란주점,199802.9752
3010000,3010000-103-2003-00004,폐업,72.43,100015,서울특별시 중구 충무로5가 20-26번지 (2층) ,,,공주단란주점,199900.1281,451160.6098
3010000,3010000-103-2003-00005,폐업,145.5,100889,서울특별시 중구 신당동 251-1 (3층),서울특별시 중구 퇴계로73길 50 (신당동,(3층)),4569,단란주점,201165.0117
3010000,3010000-103-2003-00006,폐업,90.68,100871,서울특별시 중구 황학동 2494번지 (지상2층) ,,,태양,201983.4071,451465.9655
3010000,3010000-103-2004-00001,폐업,112.2,100810,서울특별시 중구 명동2가 50-1번지 (지하1층) ,,,에스비에스 sbs,198533.0627,451253.0507
3010000,3010000-103-2004-00002,폐업,82.55,100310,서울특별시 중구 오장동 193-1번지 (지상2층) ,,,쌍쌍노래실주점,200203.8637,451438.3158
3010000,3010000-103-2004-00003,폐업,50.6,100070,서울특별시 중구 소공동 1번지 (지하1층) ,,,Bobby London(보비런던),198259.6536,451392.1982
3010000,3010000-103-2004-00004,폐업,137.69,100861,서울특별시 중구 충무로2가 64-1번지 (지하1층) ,,,훼미리노래반주점,198696.6531,451014.6305
3010000,3010000-103-2004-00005,영업/정상,79.58,100300,서울특별시 중구 초동 37-1 ,서울특별시 중구 충무로 36-8, 2층 (초동),4556,199333.8666,451302.0052
3010000,3010000-103-2004-00006,폐업,102.64,100819,서울특별시 중구 신당동 110-4번지 지상2층 ,,,노래하는 호프빠,451448.546,단란주점
3010000,3010000-103-2004-00007,폐업,137.68,100861,서울특별시 중구 충무로2가 66-9번지 지상2층 ,,,카사 룸 가라오케,451053.3799,단란주점
3010000,3010000-103-2004-00008,영업/정상,133.5,100871,서울특별시 중구 황학동 2484-0번지 (지하1층) ,서울특별시 중구 퇴계로 457 (황학동,(지하1층)),4575,201929.9504,451483.1444
3010000,3010000-103-2005-00004,폐업,146.7,100851,서울특별시 중구 을지로6가 18-95번지 (지상6층) ,,,와이이얼스(y-year's),451718.1285,단란주점
3010000,3010000-103-2005-00005,폐업,132.27,100080,서울특별시 중구 북창동 103-2번지 ,서울특별시 중구 세종대로12길 25, 2층 (북창동),4526,197967.6984,451078.8212
3010000,3010000-103-2005-00006,영업/정상,39.36,100869,서울특별시 중구 황학동 657-6번지 (지하1층) ,서울특별시 중구 퇴계로87길 26 (황학동,(지하1층)),4575,201797.6608,451600.7621
3010000,3010000-103-2005-00007,폐업,37.88,100080,서울특별시 중구 북창동 17-5번지 (지상2층) ,,,자유인,451194.9986,단란주점
3010000,3010000-103-2005-00008,폐업,99.34,100180,서울특별시 중구 다동 188번지 (지상2층) ,,,돈텔마마,,단란주점
3010000,3010000-103-2005-00009,영업/정상,139.03,100871,서울특별시 중구 황학동 2492번지 (지하1층) ,서울특별시 중구 난계로11길 5 (황학동,(지하1층)),4575,201976.1194,451492.7718
3010000,3010000-103-2005-00010,폐업,92.55,100196,서울특별시 중구 을지로6가 23번지 (지하2층201호) ,,,아쿠아노래주점,200488.7712,451524.8783
3010000,3010000-103-2005-00011,폐업,164.8,100802,서울특별시 중구 남대문로5가 214 (지하1층),서울특별시 중구 세종대로2나길 8 (남대문로5가,(지하1층)),,단란주점,197663.3664
3010000,3010000-103-2006-00001,폐업,120.6,100411,서울특별시 중구 광희동1가 182-28번지 (지상2층) ,,,노래하며주점,200527.8613,451446.0759
3010000,3010000-103-2006-00002,폐업,91.62,100281,서울특별시 중구 인현동1가 141-2번지 외1필지(지하층) ,,,엔바,199336.0093,451201.8239
3010000,3010000-103-2006-00003,폐업,79.61,100196,서울특별시 중구 을지로6가 23번지 (지하2층 203호) ,,,아쿠아노래주점,200488.7712,451524.8783
3010000,3010000-103-2006-00004,폐업,137.42,100102,서울특별시 중구 태평로2가 361-1번지 (지상3층) ,서울특별시 중구 세종대로 91 (태평로2가,(지상3층)),4515,단란주점,197859.8287
3010000,3010000-103-2006-00005,폐업,107.3,100861,서울특별시 중구 충무로2가 65-5번지 (지하1층) ,서울특별시 중구 명동10길 58 (충무로2가,(지하1층)),4536,단란주점,198670.8464
3010000,3010000-103-2006-00006,폐업,137.69,100861,서울특별시 중구 충무로2가 64-1번지 (지하1층) ,서울특별시 중구 명동10길 55 (충무로2가,(지하1층)),4537,단란주점,198696.6531
3010000,3010000-103-2006-00007,폐업,133.49,100180,서울특별시 중구 다동 188-0번지 (지상4층) ,,,킹,,
3010000,3010000-103-2006-00008,폐업,95.47,100411,서울특별시 중구 광희동1가 263-2번지 (지하1층) ,서울특별시 중구 마른내로 150 (광희동1가,(지하1층)),4560,단란주점,200330.9741
3010000,3010000-103-2007-00001,폐업,63.67,100220,서울특별시 중구 장교동 22-17번지 (지상4층) ,,,불러바주점,,
3010000,3010000-103-2007-00002,폐업,126.56,100195,서울특별시 중구 을지로5가 123번지 ,,,킹콩,200165.7607,451538.8595
3010000,3010000-103-2007-00003,폐업,78,100845,서울특별시 중구 을지로2가 199-1번지 (3층) ,,,W노래주점,198466.7065,451399.9767
3010000,3010000-103-2008-00001,폐업,344.3,100874,서울특별시 중구 회현동1가 199-6번지 (지상5층) ,,,모딕,198113.9323,450944.4452
3010000,3010000-103-2008-00002,영업/정상,149.51,100873,서울특별시 중구 회현동1가 65 렉스호텔 지하1층,서울특별시 중구 퇴계로10길 23 (회현동1가,렉스호텔 지하1층),4632,198249.7588,450711.483
3010000,3010000-103-2008-00003,폐업,118.63,100823,서울특별시 중구 신당동 302-4번지 지하1층 ,,,명품주점,451217.389,단란주점
3010000,3010000-103-2008-00004,폐업,50.4,100093,서울특별시 중구 남대문로3가 87-2번지 지상2층 ,,,식스나인,450993.9596,단란주점
3010000,3010000-103-2008-00005,폐업,73.7,100869,서울특별시 중구 황학동 732번지 2층 ,,,아우디,451518.8435,단란주점
3010000,3010000-103-2009-00001,폐업,148.5,100180,서울특별시 중구 다동 170-1 지상2층 ,서울특별시 중구 다동길 16 (다동,지상2층),4522,198178.212,451722.2396
3010000,3010000-103-2009-00002,폐업,344.3,100874,서울특별시 중구 회현동1가 199-6 지상5층,서울특별시 중구 남대문시장길 61 (회현동1가,지상5층),4529,198113.9323,450944.4452
3010000,3010000-103-2009-00003,영업/정상,148.48,100862,서울특별시 중구 충무로4가 132-3 지하1층 ,서울특별시 중구 퇴계로 209, 지하1층 (충무로4가),4557,199495.1532,451041.9764
3010000,3010000-103-2009-00004,영업/정상,88.3,100-819,서울특별시 중구 신당동 120-9 (2층),서울특별시 중구 퇴계로 422-1 (신당동,(2층)),4577,201567.1923,451460.577
3010000,3010000-103-2009-00005,폐업,145,100013,서울특별시 중구 충무로3가 59-22번지 지상3층 ,서울특별시 중구 수표로 14 (충무로3가,지상3층),4554,199100.3459,451122.184
3010000,3010000-103-2009-00006,폐업,90.41,100021,서울특별시 중구 명동1가 54-17번지 지상3층 ,,,와세다,451295.4682,단란주점
3010000,3010000-103-2009-00007,폐업,69.42,100814,서울특별시 중구 서소문동 120-19번지 지상3층 ,서울특별시 중구 세종대로11길 45 (서소문동,지상3층),4513,197581.2144,451072.5659
3010000,3010000-103-2010-00001,영업/정상,92.42,100411,서울특별시 중구 광희동1가 174번지 (지하1층) ,서울특별시 중구 마른내로 161-3 (광희동1가,(지하1층)),4561,200466.695,451383.2242
3010000,3010000-103-2010-00002,폐업,146.91,100080,서울특별시 중구 북창동 20-1번지 (지상3층) ,서울특별시 중구 남대문로1길 31 (북창동,(지상3층)),4526,단란주점,197920.237
3010000,3010000-103-2010-00003,영업/정상,92.64,100032,서울특별시 중구 저동2가 78번지 지하1층(B102,103,104) ,서울특별시 중구 수표로 45 (저동2가,199018.4667,451463.4827
3010000,3010000-103-2010-00004,폐업,69.3,100180,서울특별시 중구 다동 70번지 한외빌딩 지하1층 9호,10호 ,서울특별시 중구 다동길 43 (다동,한외빌딩 지하1층 9호,I,59:59.0
3010000,3010000-103-2011-00001,영업/정상,114.6,100819,서울특별시 중구 신당동 140-4 지하1층 ,서울특별시 중구 퇴계로 436 (신당동,지하1층),4578,201691.9031,451465.6573
3010000,3010000-103-2011-00002,폐업,136.79,100810,서울특별시 중구 명동2가 89번지 (지하1층) ,,,신밧드,451183.2727,단란주점
3010000,3010000-103-2011-00003,폐업,87.79,100110,서울특별시 중구 서소문동 49-2번지 ,50-2 지하1층 ,서울특별시 중구 서소문로 111 (서소문동,,40:00.0,단란주점
3010000,3010000-103-2011-00004,폐업,35.19,100800,서울특별시 중구 남대문로5가 63-7번지 지상2층 ,,,자이언트,450610.7464,단란주점
3010000,3010000-103-2012-00001,폐업,129.58,100021,서울특별시 중구 명동1가 28-2 ,서울특별시 중구 명동길 49 (명동1가),4534,씽씽노래주점,451300.2332,단란주점
3010000,3010000-103-2012-00002,폐업,111.04,100-300,서울특별시 중구 초동 107-5 지상2층,서울특별시 중구 을지로12길 29 (초동, 지상2층),4550,199122.2527,451406.2876
3010000,3010000-103-2012-00003,영업/정상,102.28,100411,서울특별시 중구 광희동1가 189-1번지 2층 ,서울특별시 중구 마른내로 167, 2층 (광희동1가),4561,200512.3144,451371.9641
